backup_kind	field_data_id	target_field	old_value	new_value	directus_row_json
field_data_unified_taxon_update	67881	taxon_name_unified		Triticum aestivum	"{""id"": 67881, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67882	taxon_name_unified		Triticum aestivum	"{""id"": 67882, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67883	taxon_name_unified		Triticum aestivum	"{""id"": 67883, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67884	taxon_name_unified		Triticum aestivum	"{""id"": 67884, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67885	taxon_name_unified		Unknown	"{""id"": 67885, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67886	taxon_name_unified		Solanum tuberosum	"{""id"": 67886, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67887	taxon_name_unified		Unknown	"{""id"": 67887, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67888	taxon_name_unified		Triticum aestivum	"{""id"": 67888, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67889	taxon_name_unified		Solanum tuberosum	"{""id"": 67889, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67890	taxon_name_unified		Triticum aestivum	"{""id"": 67890, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67891	taxon_name_unified		Solanum tuberosum	"{""id"": 67891, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67892	taxon_name_unified		Triticum aestivum	"{""id"": 67892, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67893	taxon_name_unified		Solanum tuberosum	"{""id"": 67893, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67894	taxon_name_unified		Triticum aestivum	"{""id"": 67894, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67895	taxon_name_unified		Triticum aestivum	"{""id"": 67895, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67896	taxon_name_unified		Euphorbia	"{""id"": 67896, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67897	taxon_name_unified		Triticum aestivum	"{""id"": 67897, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67898	taxon_name_unified		Euphorbia	"{""id"": 67898, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67899	taxon_name_unified		Triticum aestivum	"{""id"": 67899, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67900	taxon_name_unified		Triticum aestivum	"{""id"": 67900, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67901	taxon_name_unified		Unknown	"{""id"": 67901, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67902	taxon_name_unified		Triticum aestivum	"{""id"": 67902, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67903	taxon_name_unified		Triticum aestivum	"{""id"": 67903, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67904	taxon_name_unified		Poaceae	"{""id"": 67904, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67905	taxon_name_unified		Unknown	"{""id"": 67905, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67906	taxon_name_unified		Poaceae	"{""id"": 67906, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67907	taxon_name_unified		Poaceae	"{""id"": 67907, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67908	taxon_name_unified		Poaceae	"{""id"": 67908, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67909	taxon_name_unified		Unknown	"{""id"": 67909, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67910	taxon_name_unified		Poaceae	"{""id"": 67910, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67911	taxon_name_unified		Poaceae	"{""id"": 67911, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67912	taxon_name_unified		Poaceae	"{""id"": 67912, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67913	taxon_name_unified		Coleoptera	"{""id"": 67913, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67914	taxon_name_unified		Poaceae	"{""id"": 67914, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67915	taxon_name_unified		Solanum tuberosum	"{""id"": 67915, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67916	taxon_name_unified		Solanum tuberosum	"{""id"": 67916, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67917	taxon_name_unified		Euphorbia	"{""id"": 67917, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67918	taxon_name_unified		Solanum tuberosum	"{""id"": 67918, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67919	taxon_name_unified		Solanum tuberosum	"{""id"": 67919, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67920	taxon_name_unified		Cynara	"{""id"": 67920, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67921	taxon_name_unified		Solanum tuberosum	"{""id"": 67921, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67922	taxon_name_unified		Solanum tuberosum	"{""id"": 67922, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67923	taxon_name_unified		Cynara	"{""id"": 67923, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67924	taxon_name_unified		Solanum tuberosum	"{""id"": 67924, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67925	taxon_name_unified		Solanum tuberosum	"{""id"": 67925, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67926	taxon_name_unified		Mixte	"{""id"": 67926, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67927	taxon_name_unified		Mixte	"{""id"": 67927, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67928	taxon_name_unified		Mixte	"{""id"": 67928, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67929	taxon_name_unified		Mixte	"{""id"": 67929, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67930	taxon_name_unified		Mixte	"{""id"": 67930, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67931	taxon_name_unified		Mixte	"{""id"": 67931, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67932	taxon_name_unified		Mixte	"{""id"": 67932, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67933	taxon_name_unified		Mixte	"{""id"": 67933, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67934	taxon_name_unified		Mixte	"{""id"": 67934, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67935	taxon_name_unified		Mixte	"{""id"": 67935, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67936	taxon_name_unified		Mixte	"{""id"": 67936, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67937	taxon_name_unified		Mixte	"{""id"": 67937, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67938	taxon_name_unified		Mixte	"{""id"": 67938, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67939	taxon_name_unified		Mixte	"{""id"": 67939, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67940	taxon_name_unified		Mixte	"{""id"": 67940, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67941	taxon_name_unified		Mixte	"{""id"": 67941, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67942	taxon_name_unified		Mixte	"{""id"": 67942, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67943	taxon_name_unified		Mixte	"{""id"": 67943, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67944	taxon_name_unified		Mixte	"{""id"": 67944, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67945	taxon_name_unified		Mixte	"{""id"": 67945, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67946	taxon_name_unified		Mixte	"{""id"": 67946, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67947	taxon_name_unified		Mixte	"{""id"": 67947, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67948	taxon_name_unified		Mixte	"{""id"": 67948, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67949	taxon_name_unified		Mixte	"{""id"": 67949, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67950	taxon_name_unified		Unknown	"{""id"": 67950, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67951	taxon_name_unified		Unknown	"{""id"": 67951, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67952	taxon_name_unified		Unknown	"{""id"": 67952, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67953	taxon_name_unified		Unknown	"{""id"": 67953, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67954	taxon_name_unified		Unknown	"{""id"": 67954, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67955	taxon_name_unified		Unknown	"{""id"": 67955, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67956	taxon_name_unified		Unknown	"{""id"": 67956, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67957	taxon_name_unified		Unknown	"{""id"": 67957, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67958	taxon_name_unified		Unknown	"{""id"": 67958, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67959	taxon_name_unified		Unknown	"{""id"": 67959, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67960	taxon_name_unified		Unknown	"{""id"": 67960, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67961	taxon_name_unified		Unknown	"{""id"": 67961, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67962	taxon_name_unified		Unknown	"{""id"": 67962, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67963	taxon_name_unified		Unknown	"{""id"": 67963, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67964	taxon_name_unified		Unknown	"{""id"": 67964, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67965	taxon_name_unified		Unknown	"{""id"": 67965, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67966	taxon_name_unified		Unknown	"{""id"": 67966, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67967	taxon_name_unified		Unknown	"{""id"": 67967, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67968	taxon_name_unified		artemisia absinthium	"{""id"": 67968, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67969	taxon_name_unified		artemisia absinthium	"{""id"": 67969, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67970	taxon_name_unified		artemisia absinthium	"{""id"": 67970, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67971	taxon_name_unified		artemisia absinthium	"{""id"": 67971, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67972	taxon_name_unified		artemisia absinthium	"{""id"": 67972, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67973	taxon_name_unified		Artemisa campestris	"{""id"": 67973, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67974	taxon_name_unified		artemisia absinthium	"{""id"": 67974, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67975	taxon_name_unified		artemisia absinthium	"{""id"": 67975, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67976	taxon_name_unified		artemisia absinthium	"{""id"": 67976, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67977	taxon_name_unified		artemisia absinthium	"{""id"": 67977, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67978	taxon_name_unified		artemisia absinthium	"{""id"": 67978, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67979	taxon_name_unified		artemisia absinthium	"{""id"": 67979, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67980	taxon_name_unified		artemisia absinthium	"{""id"": 67980, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67981	taxon_name_unified		artemisia absinthium	"{""id"": 67981, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67982	taxon_name_unified		artemisia absinthium	"{""id"": 67982, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67983	taxon_name_unified		Artemisia vallesiaca	"{""id"": 67983, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67984	taxon_name_unified		artemisia absinthium	"{""id"": 67984, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67985	taxon_name_unified		artemisia absinthium	"{""id"": 67985, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67986	taxon_name_unified		artemisia absinthium	"{""id"": 67986, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67987	taxon_name_unified		artemisia absinthium	"{""id"": 67987, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67988	taxon_name_unified		artemisia absinthium	"{""id"": 67988, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67989	taxon_name_unified		artemisia absinthium	"{""id"": 67989, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67990	taxon_name_unified		artemisia absinthium	"{""id"": 67990, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67991	taxon_name_unified		artemisia absinthium	"{""id"": 67991, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67992	taxon_name_unified		artemisia absinthium	"{""id"": 67992, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67993	taxon_name_unified		artemisia absinthium	"{""id"": 67993, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67994	taxon_name_unified		artemisia absinthium	"{""id"": 67994, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67995	taxon_name_unified		artemisia absinthium	"{""id"": 67995, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67996	taxon_name_unified		artemisia absinthium	"{""id"": 67996, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67997	taxon_name_unified		artemisia absinthium	"{""id"": 67997, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67998	taxon_name_unified		artemisia absinthium	"{""id"": 67998, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	67999	taxon_name_unified		artemisia absinthium	"{""id"": 67999, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68000	taxon_name_unified		artemisia absinthium	"{""id"": 68000, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68001	taxon_name_unified		artemisia absinthium	"{""id"": 68001, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68002	taxon_name_unified		Artemisia campestris	"{""id"": 68002, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68003	taxon_name_unified		Artemisia vulgaris	"{""id"": 68003, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68004	taxon_name_unified		artemisia absinthium	"{""id"": 68004, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68005	taxon_name_unified		artemisia absinthium	"{""id"": 68005, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68006	taxon_name_unified		artemisia absinthium	"{""id"": 68006, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68007	taxon_name_unified		artemisia absinthium	"{""id"": 68007, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68008	taxon_name_unified		artemisia absinthium	"{""id"": 68008, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68009	taxon_name_unified		artemisia absinthium	"{""id"": 68009, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68010	taxon_name_unified		artemisia absinthium	"{""id"": 68010, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68011	taxon_name_unified		artemisia absinthium	"{""id"": 68011, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68012	taxon_name_unified		artemisia absinthium	"{""id"": 68012, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68013	taxon_name_unified		artemisia absinthium	"{""id"": 68013, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68014	taxon_name_unified		Artemisia vulgaris	"{""id"": 68014, ""taxon_name_unified"": null}"
field_data_unified_taxon_update	68015	taxon_name_unified		Artemisia verlotiorum	"{""id"": 68015, ""taxon_name_unified"": null}"
